captured_at,mode,sport,market,game,starts_at,sportsbook,selection,target,side,line,odds,link
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs San Francisco Giants, 2026-07-18","2026-07-18, 08:08 PM",polymarket,Seattle Mariners Moneyline,Seattle Mariners,,,-127,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Oakland Athletics vs Washington Nationals, 2026-07-18","2026-07-18, 10:05 PM",polymarket,Oakland Athletics Moneyline,Oakland Athletics,,,+100,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Oakland Athletics vs Washington Nationals, 2026-07-18","2026-07-18, 10:05 PM",polymarket,Washington Nationals Moneyline,Washington Nationals,,,-113,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs Detroit Tigers, 2026-07-18","2026-07-18, 10:07 PM",polymarket,Los Angeles Angels Moneyline,Los Angeles Angels,,,+133,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs Detroit Tigers, 2026-07-18","2026-07-18, 10:07 PM",polymarket,Detroit Tigers Moneyline,Detroit Tigers,,,-138,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Toronto Blue Jays vs Chicago White Sox, 2026-07-19","2026-07-19, 12:15 PM",polymarket,Toronto Blue Jays Moneyline,Toronto Blue Jays,,,-104,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Toronto Blue Jays vs Chicago White Sox, 2026-07-19","2026-07-19, 12:15 PM",polymarket,Chicago White Sox Moneyline,Chicago White Sox,,,+100,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs Texas Rangers, 2026-07-19","2026-07-19, 01:35 PM",polymarket,Texas Rangers Moneyline,Texas Rangers,,,+100,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs Texas Rangers, 2026-07-19","2026-07-19, 01:35 PM",polymarket,Atlanta Braves Moneyline,Atlanta Braves,,,-233,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Tampa Bay Rays, 2026-07-19","2026-07-19, 01:35 PM",polymarket,Tampa Bay Rays Moneyline,Tampa Bay Rays,,,+100,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Tampa Bay Rays, 2026-07-19","2026-07-19, 01:35 PM",polymarket,Boston Red Sox Moneyline,Boston Red Sox,,,-156,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Philadelphia Phillies vs New York Mets, 2026-07-19","2026-07-19, 01:35 PM",polymarket,Philadelphia Phillies Moneyline,Philadelphia Phillies,,,-270,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Philadelphia Phillies vs New York Mets, 2026-07-19","2026-07-19, 01:35 PM",polymarket,New York Mets Moneyline,New York Mets,,,-270,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-19","2026-07-19, 01:40 PM",polymarket,Pittsburgh Pirates Moneyline,Pittsburgh Pirates,,,-178,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-19","2026-07-19, 01:40 PM",polymarket,Cleveland Guardians Moneyline,Cleveland Guardians,,,-203,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Houston Astros vs Baltimore Orioles, 2026-07-19","2026-07-19, 02:10 PM",polymarket,Houston Astros Moneyline,Houston Astros,,,-203,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Houston Astros vs Baltimore Orioles, 2026-07-19","2026-07-19, 02:10 PM",polymarket,Baltimore Orioles Moneyline,Baltimore Orioles,,,-194,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Diego Padres, 2026-07-19","2026-07-19, 02:10 PM",polymarket,San Diego Padres Moneyline,San Diego Padres,,,-178,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Diego Padres, 2026-07-19","2026-07-19, 02:10 PM",polymarket,Kansas City Royals Moneyline,Kansas City Royals,,,-285,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Milwaukee Brewers vs Miami Marlins, 2026-07-19","2026-07-19, 02:10 PM",polymarket,Miami Marlins Moneyline,Miami Marlins,,,-122,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Milwaukee Brewers vs Miami Marlins, 2026-07-19","2026-07-19, 02:10 PM",polymarket,Milwaukee Brewers Moneyline,Milwaukee Brewers,,,-186,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Chicago Cubs vs Minnesota Twins, 2026-07-19","2026-07-19, 02:20 PM",polymarket,Chicago Cubs Moneyline,Chicago Cubs,,,-355,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Chicago Cubs vs Minnesota Twins, 2026-07-19","2026-07-19, 02:20 PM",polymarket,Minnesota Twins Moneyline,Minnesota Twins,,,-150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Colorado Rockies vs Cincinnati Reds, 2026-07-19","2026-07-19, 03:10 PM",polymarket,Colorado Rockies Moneyline,Colorado Rockies,,,-355,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Colorado Rockies vs Cincinnati Reds, 2026-07-19","2026-07-19, 03:10 PM",polymarket,Cincinnati Reds Moneyline,Cincinnati Reds,,,-245,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Oakland Athletics vs Washington Nationals, 2026-07-19","2026-07-19, 04:05 PM",polymarket,Washington Nationals Moneyline,Washington Nationals,,,-203,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Oakland Athletics vs Washington Nationals, 2026-07-19","2026-07-19, 04:05 PM",polymarket,Oakland Athletics Moneyline,Oakland Athletics,,,-300,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs Detroit Tigers, 2026-07-19","2026-07-19, 04:07 PM",polymarket,Los Angeles Angels Moneyline,Los Angeles Angels,,,-317,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs Detroit Tigers, 2026-07-19","2026-07-19, 04:07 PM",polymarket,Detroit Tigers Moneyline,Detroit Tigers,,,-376,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Arizona Diamondbacks vs St Louis Cardinals, 2026-07-19","2026-07-19, 04:10 PM",polymarket,St Louis Cardinals Moneyline,St Louis Cardinals,,,-223,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Arizona Diamondbacks vs St Louis Cardinals, 2026-07-19","2026-07-19, 04:10 PM",polymarket,Arizona Diamondbacks Moneyline,Arizona Diamondbacks,,,-122,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs San Francisco Giants, 2026-07-19","2026-07-19, 04:10 PM",polymarket,Seattle Mariners Moneyline,Seattle Mariners,,,-285,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs San Francisco Giants, 2026-07-19","2026-07-19, 04:10 PM",polymarket,San Francisco Giants Moneyline,San Francisco Giants,,,-122,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Los Angeles Dodgers, 2026-07-19","2026-07-19, 07:20 PM",polymarket,New York Yankees Moneyline,New York Yankees,,,-213,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Los Angeles Dodgers, 2026-07-19","2026-07-19, 07:20 PM",polymarket,Los Angeles Dodgers Moneyline,Los Angeles Dodgers,,,-317,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Cleveland Guardians vs Minnesota Twins, 2026-07-20","2026-07-20, 06:40 PM",polymarket,Cleveland Guardians Moneyline,Cleveland Guardians,,,-1150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Cleveland Guardians vs Minnesota Twins, 2026-07-20","2026-07-20, 06:40 PM",polymarket,Minnesota Twins Moneyline,Minnesota Twins,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Pittsburgh Pirates, 2026-07-20","2026-07-20, 07:05 PM",polymarket,Pittsburgh Pirates Moneyline,Pittsburgh Pirates,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Pittsburgh Pirates, 2026-07-20","2026-07-20, 07:05 PM",polymarket,New York Yankees Moneyline,New York Yankees,,,-1150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Toronto Blue Jays vs Tampa Bay Rays, 2026-07-20","2026-07-20, 07:07 PM",polymarket,Toronto Blue Jays Moneyline,Toronto Blue Jays,,,-1150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Toronto Blue Jays vs Tampa Bay Rays, 2026-07-20","2026-07-20, 07:07 PM",polymarket,Tampa Bay Rays Moneyline,Tampa Bay Rays,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Baltimore Orioles, 2026-07-20","2026-07-20, 07:10 PM",polymarket,Boston Red Sox Moneyline,Boston Red Sox,,,-1150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Baltimore Orioles, 2026-07-20","2026-07-20, 07:10 PM",polymarket,Baltimore Orioles Moneyline,Baltimore Orioles,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Philadelphia Phillies vs Los Angeles Dodgers, 2026-07-20","2026-07-20, 07:10 PM",polymarket,Philadelphia Phillies Moneyline,Philadelphia Phillies,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Philadelphia Phillies vs Los Angeles Dodgers, 2026-07-20","2026-07-20, 07:10 PM",polymarket,Los Angeles Dodgers Moneyline,Los Angeles Dodgers,,,-1011,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs San Diego Padres, 2026-07-20","2026-07-20, 07:15 PM",polymarket,Atlanta Braves Moneyline,Atlanta Braves,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs San Diego Padres, 2026-07-20","2026-07-20, 07:15 PM",polymarket,San Diego Padres Moneyline,San Diego Padres,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Francisco Giants, 2026-07-20","2026-07-20, 07:40 PM",polymarket,San Francisco Giants Moneyline,San Francisco Giants,,,-1150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Francisco Giants, 2026-07-20","2026-07-20, 07:40 PM",polymarket,Kansas City Royals Moneyline,Kansas City Royals,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Milwaukee Brewers vs New York Mets, 2026-07-20","2026-07-20, 07:40 PM",polymarket,New York Mets Moneyline,New York Mets,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Milwaukee Brewers vs New York Mets, 2026-07-20","2026-07-20, 07:40 PM",polymarket,Milwaukee Brewers Moneyline,Milwaukee Brewers,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Chicago Cubs vs Detroit Tigers, 2026-07-20","2026-07-20, 08:05 PM",polymarket,Detroit Tigers Moneyline,Detroit Tigers,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Chicago Cubs vs Detroit Tigers, 2026-07-20","2026-07-20, 08:05 PM",polymarket,Chicago Cubs Moneyline,Chicago Cubs,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Texas Rangers vs Chicago White Sox, 2026-07-20","2026-07-20, 08:05 PM",polymarket,Chicago White Sox Moneyline,Chicago White Sox,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Texas Rangers vs Chicago White Sox, 2026-07-20","2026-07-20, 08:05 PM",polymarket,Texas Rangers Moneyline,Texas Rangers,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Houston Astros vs Miami Marlins, 2026-07-20","2026-07-20, 08:10 PM",polymarket,Houston Astros Moneyline,Houston Astros,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Houston Astros vs Miami Marlins, 2026-07-20","2026-07-20, 08:10 PM",polymarket,Miami Marlins Moneyline,Miami Marlins,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Colorado Rockies vs Washington Nationals, 2026-07-20","2026-07-20, 08:40 PM",polymarket,Colorado Rockies Moneyline,Colorado Rockies,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Colorado Rockies vs Washington Nationals, 2026-07-20","2026-07-20, 08:40 PM",polymarket,Washington Nationals Moneyline,Washington Nationals,,,-1150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Arizona Diamondbacks vs Oakland Athletics, 2026-07-20","2026-07-20, 09:40 PM",polymarket,Arizona Diamondbacks Moneyline,Arizona Diamondbacks,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Arizona Diamondbacks vs Oakland Athletics, 2026-07-20","2026-07-20, 09:40 PM",polymarket,Oakland Athletics Moneyline,Oakland Athletics,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs Cincinnati Reds, 2026-07-20","2026-07-20, 09:40 PM",polymarket,Seattle Mariners Moneyline,Seattle Mariners,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs Cincinnati Reds, 2026-07-20","2026-07-20, 09:40 PM",polymarket,Cincinnati Reds Moneyline,Cincinnati Reds,,,-1329,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs St Louis Cardinals, 2026-07-20","2026-07-20, 10:10 PM",polymarket,St Louis Cardinals Moneyline,St Louis Cardinals,,,-733,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs St Louis Cardinals, 2026-07-20","2026-07-20, 10:10 PM",polymarket,Los Angeles Angels Moneyline,Los Angeles Angels,,,-733,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Cleveland Guardians vs Minnesota Twins, 2026-07-21","2026-07-21, 06:40 PM",polymarket,Cleveland Guardians Moneyline,Cleveland Guardians,,,-1150,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Cleveland Guardians vs Minnesota Twins, 2026-07-21","2026-07-21, 06:40 PM",polymarket,Minnesota Twins Moneyline,Minnesota Twins,,,-1011,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Philadelphia Phillies vs Los Angeles Dodgers, 2026-07-21","2026-07-21, 06:40 PM",polymarket,Philadelphia Phillies Moneyline,Philadelphia Phillies,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Philadelphia Phillies vs Los Angeles Dodgers, 2026-07-21","2026-07-21, 06:40 PM",polymarket,Los Angeles Dodgers Moneyline,Los Angeles Dodgers,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Pittsburgh Pirates, 2026-07-21","2026-07-21, 07:05 PM",polymarket,New York Yankees Moneyline,New York Yankees,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Pittsburgh Pirates, 2026-07-21","2026-07-21, 07:05 PM",polymarket,Pittsburgh Pirates Moneyline,Pittsburgh Pirates,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Toronto Blue Jays vs Tampa Bay Rays, 2026-07-21","2026-07-21, 07:07 PM",polymarket,Toronto Blue Jays Moneyline,Toronto Blue Jays,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Toronto Blue Jays vs Tampa Bay Rays, 2026-07-21","2026-07-21, 07:07 PM",polymarket,Tampa Bay Rays Moneyline,Tampa Bay Rays,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Baltimore Orioles, 2026-07-21","2026-07-21, 07:10 PM",polymarket,Baltimore Orioles Moneyline,Baltimore Orioles,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Baltimore Orioles, 2026-07-21","2026-07-21, 07:10 PM",polymarket,Boston Red Sox Moneyline,Boston Red Sox,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs San Diego Padres, 2026-07-21","2026-07-21, 07:15 PM",polymarket,San Diego Padres Moneyline,San Diego Padres,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs San Diego Padres, 2026-07-21","2026-07-21, 07:15 PM",polymarket,Atlanta Braves Moneyline,Atlanta Braves,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Francisco Giants, 2026-07-21","2026-07-21, 07:40 PM",polymarket,Kansas City Royals Moneyline,Kansas City Royals,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Francisco Giants, 2026-07-21","2026-07-21, 07:40 PM",polymarket,San Francisco Giants Moneyline,San Francisco Giants,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Milwaukee Brewers vs New York Mets, 2026-07-21","2026-07-21, 07:40 PM",polymarket,Milwaukee Brewers Moneyline,Milwaukee Brewers,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Milwaukee Brewers vs New York Mets, 2026-07-21","2026-07-21, 07:40 PM",polymarket,New York Mets Moneyline,New York Mets,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Chicago Cubs vs Detroit Tigers, 2026-07-21","2026-07-21, 08:05 PM",polymarket,Chicago Cubs Moneyline,Chicago Cubs,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Chicago Cubs vs Detroit Tigers, 2026-07-21","2026-07-21, 08:05 PM",polymarket,Detroit Tigers Moneyline,Detroit Tigers,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Texas Rangers vs Chicago White Sox, 2026-07-21","2026-07-21, 08:05 PM",polymarket,Chicago White Sox Moneyline,Chicago White Sox,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Texas Rangers vs Chicago White Sox, 2026-07-21","2026-07-21, 08:05 PM",polymarket,Texas Rangers Moneyline,Texas Rangers,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Houston Astros vs Miami Marlins, 2026-07-21","2026-07-21, 08:10 PM",polymarket,Houston Astros Moneyline,Houston Astros,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Houston Astros vs Miami Marlins, 2026-07-21","2026-07-21, 08:10 PM",polymarket,Miami Marlins Moneyline,Miami Marlins,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Colorado Rockies vs Washington Nationals, 2026-07-21","2026-07-21, 08:40 PM",polymarket,Colorado Rockies Moneyline,Colorado Rockies,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Colorado Rockies vs Washington Nationals, 2026-07-21","2026-07-21, 08:40 PM",polymarket,Washington Nationals Moneyline,Washington Nationals,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs St Louis Cardinals, 2026-07-21","2026-07-21, 09:38 PM",polymarket,Los Angeles Angels Moneyline,Los Angeles Angels,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs St Louis Cardinals, 2026-07-21","2026-07-21, 09:38 PM",polymarket,St Louis Cardinals Moneyline,St Louis Cardinals,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Arizona Diamondbacks vs Oakland Athletics, 2026-07-21","2026-07-21, 09:40 PM",polymarket,Arizona Diamondbacks Moneyline,Arizona Diamondbacks,,,-900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Arizona Diamondbacks vs Oakland Athletics, 2026-07-21","2026-07-21, 09:40 PM",polymarket,Oakland Athletics Moneyline,Oakland Athletics,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs Cincinnati Reds, 2026-07-21","2026-07-21, 09:40 PM",polymarket,Cincinnati Reds Moneyline,Cincinnati Reds,,,-809,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs Cincinnati Reds, 2026-07-21","2026-07-21, 09:40 PM",polymarket,Seattle Mariners Moneyline,Seattle Mariners,,,-270,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Pittsburgh Pirates, 2026-07-22","2026-07-22, 01:35 PM",polymarket,New York Yankees Moneyline,New York Yankees,,,-4900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Pittsburgh Pirates, 2026-07-22","2026-07-22, 01:35 PM",polymarket,Pittsburgh Pirates Moneyline,Pittsburgh Pirates,,,-4900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Francisco Giants, 2026-07-22","2026-07-22, 02:10 PM",polymarket,Kansas City Royals Moneyline,Kansas City Royals,,,-4900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Kansas City Royals vs San Francisco Giants, 2026-07-22","2026-07-22, 02:10 PM",polymarket,San Francisco Giants Moneyline,San Francisco Giants,,,-4900,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs Detroit Tigers, 2026-07-18","2026-07-18, 10:07 PM",kalshi,Detroit Tigers Moneyline,Detroit Tigers,,,-161,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Los Angeles Angels vs Detroit Tigers, 2026-07-18","2026-07-18, 10:07 PM",kalshi,Los Angeles Angels Moneyline,Los Angeles Angels,,,+124,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Oakland Athletics vs Washington Nationals, 2026-07-18","2026-07-18, 10:05 PM",kalshi,Oakland Athletics Moneyline,Oakland Athletics,,,-103,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Oakland Athletics vs Washington Nationals, 2026-07-18","2026-07-18, 10:05 PM",kalshi,Washington Nationals Moneyline,Washington Nationals,,,-131,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs San Francisco Giants, 2026-07-18","2026-07-18, 08:08 PM",kalshi,Seattle Mariners Moneyline,Seattle Mariners,,,-148,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Seattle Mariners vs San Francisco Giants, 2026-07-18","2026-07-18, 08:08 PM",kalshi,San Francisco Giants Moneyline,San Francisco Giants,,,+101,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Los Angeles Dodgers, 2026-07-18","2026-07-18, 08:08 PM",kalshi,Los Angeles Dodgers Moneyline,Los Angeles Dodgers,,,-103,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"New York Yankees vs Los Angeles Dodgers, 2026-07-18","2026-07-18, 08:08 PM",kalshi,New York Yankees Moneyline,New York Yankees,,,-142,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs Texas Rangers, 2026-07-18","2026-07-18, 04:10 PM",kalshi,Atlanta Braves Moneyline,Atlanta Braves,,,-142,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Atlanta Braves vs Texas Rangers, 2026-07-18","2026-07-18, 04:10 PM",kalshi,Texas Rangers Moneyline,Texas Rangers,,,+101,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Tampa Bay Rays, 2026-07-18","2026-07-18, 04:10 PM",kalshi,Boston Red Sox Moneyline,Boston Red Sox,,,-116,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Boston Red Sox vs Tampa Bay Rays, 2026-07-18","2026-07-18, 04:10 PM",kalshi,Tampa Bay Rays Moneyline,Tampa Bay Rays,,,-116,
2026-07-16T16:07:17.194Z,prematch,MLB,Moneyline,"Arizona Diamondbacks vs St Louis Cardinals, 2026-07-18","2026-07-18, 04:10 PM",kalshi,Arizona Diamondbacks Moneyline,Arizona Diamondbacks,,,-131,
